id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_id
78,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 4:00,PM2.5,37,211,89,NA
79,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 4:00,PM10,62,159,103,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 4:00,NO2,9,51,24,NA
81,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 4:00,CO,26,73,52,NA
82,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 4:00,OZONE,6,85,10,NA
83,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 4:00,PM2.5,47,395,134,NA
84,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 4:00,PM10,66,311,132,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 4:00,NO2,24,97,53,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 4:00,NH3,3,7,5,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 4:00,SO2,11,15,13,NA
88,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 4:00,CO,60,102,98,NA
89,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 4:00,OZONE,8,141,45,NA
90,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 4:00,PM2.5,30,225,107,NA
91,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 4:00,PM10,40,149,93,NA
92,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 4:00,NO2,8,10,9,NA
93,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 4:00,CO,2,76,51,NA
94,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 4:00,OZONE,16,63,20,NA
95,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 4:00,PM2.5,24,303,122,NA
96,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 4:00,PM10,80,262,140,NA
97,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 4:00,NO2,58,329,177,NA
98,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 4:00,CO,16,104,77,NA
99,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 4:00,OZONE,2,162,53,NA
100,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 4:00,PM2.5,44,244,109,NA
58,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 5:00,PM2.5,23,120,59,NA
59,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 5:00,PM10,50,134,83,NA
60,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 5:00,NO2,13,64,31,NA
61,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 5:00,NH3,4,5,4,NA
62,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 5:00,SO2,10,20,14,NA
63,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 5:00,CO,15,50,50,NA
64,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 5:00,PM2.5,38,270,123,NA
65,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 5:00,PM10,112,301,170,NA
66,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 5:00,NO2,NA,NA,NA,NA
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 5:00,NH3,NA,NA,NA,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 5:00,SO2,7,41,14,NA
69,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 5:00,CO,12,118,106,NA
70,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 5:00,OZONE,26,213,97,NA
71,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 5:00,PM2.5,27,243,108,NA
72,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 5:00,PM10,64,209,116,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 5:00,NO2,18,93,52,NA
74,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 5:00,NH3,4,5,4,NA
75,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 5:00,SO2,16,25,20,NA
76,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 5:00,CO,32,108,85,NA
77,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 5:00,OZONE,14,96,18,NA
78,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 5:00,PM2.5,37,211,95,NA
79,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 5:00,PM10,62,159,106,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 5:00,NO2,9,51,25,NA
81,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 5:00,CO,26,73,53,NA
82,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 5:00,OZONE,6,85,8,NA
83,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 5:00,PM2.5,47,395,141,NA
84,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 5:00,PM10,66,311,135,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 5:00,NO2,24,97,55,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 5:00,NH3,3,7,5,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 5:00,SO2,11,15,13,NA
88,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 5:00,CO,60,102,99,NA
89,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 5:00,OZONE,8,141,46,NA
90,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 5:00,PM2.5,30,225,107,NA
91,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 5:00,PM10,40,149,94,NA
92,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 5:00,NO2,8,10,9,NA
93,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 5:00,CO,2,76,48,NA
94,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 5:00,OZONE,16,63,19,NA
95,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 5:00,PM2.5,24,303,129,NA
96,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 5:00,PM10,80,262,142,NA
97,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 5:00,NO2,58,329,183,NA
98,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 5:00,CO,16,104,78,NA
99,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 5:00,OZONE,2,162,57,NA
100,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 5:00,PM2.5,44,244,115,NA
58,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 6:00,PM2.5,NA,NA,NA,NA
59,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 6:00,PM10,NA,NA,NA,NA
60,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 6:00,NO2,13,64,31,NA
61,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 6:00,NH3,4,5,4,NA
62,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 6:00,SO2,10,20,14,NA
63,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 6:00,CO,15,50,50,NA
64,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 6:00,PM2.5,38,270,126,NA
65,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 6:00,PM10,112,301,175,NA
66,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 6:00,NO2,NA,NA,NA,NA
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 6:00,NH3,NA,NA,NA,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 6:00,SO2,8,41,15,NA
69,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 6:00,CO,12,118,106,NA
70,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 6:00,OZONE,27,213,120,NA
71,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 6:00,PM2.5,27,243,111,NA
72,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 6:00,PM10,64,209,118,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 6:00,NO2,18,93,51,NA
74,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 6:00,NH3,4,5,4,NA
75,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 6:00,SO2,16,25,19,NA
76,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 6:00,CO,32,108,85,NA
77,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 6:00,OZONE,17,96,24,NA
78,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 6:00,PM2.5,37,211,99,NA
79,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 6:00,PM10,62,159,108,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 6:00,NO2,9,51,26,NA
81,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 6:00,CO,26,73,54,NA
82,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 6:00,OZONE,6,85,7,NA
83,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 6:00,PM2.5,47,395,148,NA
84,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 6:00,PM10,66,311,138,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 6:00,NO2,24,97,56,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 6:00,NH3,3,7,5,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 6:00,SO2,11,15,13,NA
88,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 6:00,CO,60,102,99,NA
89,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 6:00,OZONE,8,141,44,NA
90,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 6:00,PM2.5,30,225,109,NA
91,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 6:00,PM10,40,149,95,NA
92,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 6:00,NO2,8,10,9,NA
93,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 6:00,CO,2,76,44,NA
94,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 6:00,OZONE,18,63,19,NA
95,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 6:00,PM2.5,24,303,135,NA
96,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 6:00,PM10,80,262,145,NA
97,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 6:00,NO2,58,329,186,NA
98,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 6:00,CO,16,104,79,NA
99,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 6:00,OZONE,2,162,59,NA
100,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 6:00,PM2.5,44,252,123,NA
52,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 7:00,PM2.5,NA,NA,NA,NA
53,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 7:00,PM10,NA,NA,NA,NA
54,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 7:00,NO2,NA,NA,NA,NA
55,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 7:00,NH3,NA,NA,NA,NA
56,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 7:00,SO2,NA,NA,NA,NA
57,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 7:00,CO,NA,NA,NA,NA
58,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 7:00,PM2.5,38,270,129,NA
59,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 7:00,PM10,112,301,178,NA
60,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 7:00,NO2,NA,NA,NA,NA
61,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 7:00,NH3,NA,NA,NA,NA
62,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 7:00,SO2,8,41,16,NA
63,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 7:00,CO,12,118,105,NA
64,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 7:00,OZONE,29,213,195,NA
65,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 7:00,PM2.5,27,243,116,NA
66,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 7:00,PM10,64,209,119,NA
67,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 7:00,NO2,18,93,49,NA
68,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 7:00,NH3,4,5,4,NA
69,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 7:00,SO2,16,25,19,NA
70,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 7:00,CO,32,108,85,NA
71,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 7:00,OZONE,17,276,276,NA
72,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 7:00,PM2.5,37,211,98,NA
73,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 7:00,PM10,62,159,109,NA
74,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 7:00,NO2,9,51,26,NA
75,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 7:00,CO,26,73,56,NA
76,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 7:00,OZONE,6,85,7,NA
77,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 7:00,PM2.5,47,395,157,NA
78,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 7:00,PM10,66,311,143,NA
79,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 7:00,NO2,24,105,58,NA
80,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 7:00,NH3,3,7,5,NA
81,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 7:00,SO2,11,15,13,NA
82,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 7:00,CO,60,108,100,NA
83,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 7:00,OZONE,8,141,43,NA
84,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 7:00,PM2.5,30,272,118,NA
85,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 7:00,PM10,40,149,98,NA
86,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 7:00,NO2,8,10,9,NA
87,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 7:00,CO,2,76,44,NA
88,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 7:00,OZONE,18,63,20,NA
89,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 7:00,PM2.5,24,303,141,NA
90,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 7:00,PM10,80,262,146,NA
91,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 7:00,NO2,58,329,186,NA
92,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 7:00,CO,16,104,73,NA
93,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 7:00,OZONE,2,162,60,NA
94,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 7:00,PM2.5,44,252,130,NA
95,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 7:00,PM10,111,242,141,NA
96,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 7:00,NO2,32,60,44,NA
97,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 7:00,NH3,8,12,11,NA
98,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 7:00,SO2,3,10,6,NA
99,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 7:00,CO,24,83,70,NA
100,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 7:00,OZONE,8,101,10,NA
52,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 8:00,PM2.5,NA,NA,NA,NA
53,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 8:00,PM10,NA,NA,NA,NA
54,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 8:00,NO2,NA,NA,NA,NA
55,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 8:00,NH3,NA,NA,NA,NA
56,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 8:00,SO2,NA,NA,NA,NA
57,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 8:00,CO,NA,NA,NA,NA
58,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 8:00,PM2.5,38,270,133,NA
59,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 8:00,PM10,112,301,182,NA
60,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 8:00,NO2,NA,NA,NA,NA
61,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 8:00,SO2,8,41,17,NA
62,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 8:00,CO,12,118,103,NA
63,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 8:00,OZONE,29,213,155,NA
64,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 8:00,PM2.5,27,250,122,NA
65,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 8:00,PM10,64,209,121,NA
66,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 8:00,NO2,18,93,49,NA
67,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 8:00,NH3,4,6,5,NA
68,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 8:00,SO2,16,25,19,NA
69,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 8:00,CO,32,108,83,NA
70,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 8:00,OZONE,17,276,168,NA
71,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 8:00,PM2.5,37,211,102,NA
72,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 8:00,PM10,62,167,113,NA
73,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 8:00,NO2,9,51,27,NA
74,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 8:00,CO,26,73,56,NA
75,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 8:00,OZONE,6,85,8,NA
76,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 8:00,PM2.5,47,395,166,NA
77,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 8:00,PM10,66,311,148,NA
78,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 8:00,NO2,24,122,61,NA
79,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 8:00,NH3,3,7,5,NA
80,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 8:00,SO2,11,15,13,NA
81,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 8:00,CO,60,108,101,NA
82,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 8:00,OZONE,8,141,44,NA
83,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 8:00,PM2.5,30,315,128,NA
84,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 8:00,PM10,40,178,102,NA
85,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 8:00,NO2,8,10,9,NA
86,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 8:00,CO,2,76,45,NA
87,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 8:00,OZONE,18,63,22,NA
88,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 8:00,PM2.5,24,303,142,NA
89,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 8:00,PM10,80,262,148,NA
90,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 8:00,NO2,58,329,186,NA
91,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 8:00,CO,16,104,65,NA
92,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 8:00,OZONE,2,162,60,NA
93,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 8:00,PM2.5,44,273,138,NA
94,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 8:00,PM10,111,242,143,NA
95,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 8:00,NO2,32,60,45,NA
96,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 8:00,NH3,8,12,11,NA
97,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 8:00,SO2,3,10,6,NA
98,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 8:00,CO,24,83,72,NA
99,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 8:00,OZONE,8,101,10,NA
100,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",09-10-19 8:00,PM2.5,32,267,109,NA
52,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 9:00,PM2.5,NA,NA,NA,NA
53,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 9:00,PM10,NA,NA,NA,NA
54,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 9:00,NO2,NA,NA,NA,NA
55,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 9:00,NH3,NA,NA,NA,NA
56,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 9:00,SO2,NA,NA,NA,NA
57,India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-10-19 9:00,CO,NA,NA,NA,NA
58,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 9:00,PM2.5,38,270,139,NA
59,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 9:00,PM10,112,301,183,NA
60,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 9:00,NO2,NA,NA,NA,NA
61,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 9:00,SO2,8,67,19,NA
62,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 9:00,CO,12,118,104,NA
63,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-10-19 9:00,OZONE,29,213,126,NA
64,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 9:00,PM2.5,27,270,130,NA
65,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 9:00,PM10,64,209,124,NA
66,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 9:00,NO2,18,93,51,NA
67,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 9:00,NH3,4,6,5,NA
68,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 9:00,SO2,16,45,20,NA
69,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 9:00,CO,32,108,81,NA
70,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",09-10-19 9:00,OZONE,17,276,86,NA
71,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 9:00,PM2.5,37,216,110,NA
72,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 9:00,PM10,62,167,116,NA
73,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 9:00,NO2,9,51,27,NA
74,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 9:00,CO,26,73,55,NA
75,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",09-10-19 9:00,OZONE,6,85,9,NA
76,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 9:00,PM2.5,47,395,174,NA
77,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 9:00,PM10,66,311,154,NA
78,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 9:00,NO2,24,122,64,NA
79,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 9:00,NH3,3,7,5,NA
80,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 9:00,SO2,11,21,13,NA
81,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 9:00,CO,60,108,101,NA
82,India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-10-19 9:00,OZONE,8,141,44,NA
83,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 9:00,PM2.5,30,315,134,NA
84,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 9:00,PM10,40,178,104,NA
85,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 9:00,NO2,8,10,9,NA
86,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 9:00,CO,2,76,45,NA
87,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",09-10-19 9:00,OZONE,18,150,150,NA
88,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 9:00,PM2.5,24,303,144,NA
89,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 9:00,PM10,80,262,149,NA
90,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 9:00,NO2,56,329,184,NA
91,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 9:00,CO,16,104,56,NA
92,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",09-10-19 9:00,OZONE,2,162,59,NA
93,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 9:00,PM2.5,44,303,145,NA
94,India,Delhi,Delhi,"DTU, Delhi - CPCB",09-10-19 9:00,PM10,111,242,146,NA
